,name,category,row_id,ingredient_number,ingredient,measure
3083,Level headed Cocktail,Rum - Daiquiris,851,1,Aged rhum agricole,1 1/2 oz
3084,Level headed Cocktail,Rum - Daiquiris,851,2,Cold brewed coffee,1 oz
3085,Level headed Cocktail,Rum - Daiquiris,851,3,Allspice liqueur (pimento dram),1/2 oz
3086,Level headed Cocktail,Rum - Daiquiris,851,4,Simple Syrup,1/4 oz
3087,Level headed Cocktail,Rum - Daiquiris,851,5,Angostura Bitters,2 oz
3088,La Vita Dulce,Rum - Daiquiris,852,1,Spiced rum,1 1/2 oz
3089,La Vita Dulce,Rum - Daiquiris,852,2,Mezcal,3/4 oz
3090,La Vita Dulce,Rum - Daiquiris,852,3,Fresh Lime Juice,3/4 oz
3091,La Vita Dulce,Rum - Daiquiris,852,4,Simple Syrup,3/4 oz
3092,Hole-in-One Cocktail,Cocktail Classics,853,1,Desmond & Duff Scotch Whisky,1 3/4 oz
3093,Hole-in-One Cocktail,Cocktail Classics,853,2,Dry Vermouth,3/4 oz
3094,Hole-in-One Cocktail,Cocktail Classics,853,3,Lemon Juice,1/4 oz
3095,Hole-in-One Cocktail,Cocktail Classics,853,4,Orange Bitters,1 oz
3096,Ko Adang,Rum - Daiquiris,854,1,Dark rum,2 oz
3097,Ko Adang,Rum - Daiquiris,854,2,Coconut rum,1 oz
3098,Ko Adang,Rum - Daiquiris,854,3,Ginger liqueur,1/2 oz
3099,Ko Adang,Rum - Daiquiris,854,4,Mango nectar,1/2 oz
3100,Ko Adang,Rum - Daiquiris,854,5,Cream of coconut,1/2 oz
3101,Ko Adang,Rum - Daiquiris,854,6,"Fresh Lime Juice, lime wheel",1/2 oz
3102,Knickerbocker Special Cocktail,Rum - Daiquiris,855,1,Light Rum,2 oz
3103,Knickerbocker Special Cocktail,Rum - Daiquiris,855,2,Triple Sec,1/2 oz
3104,Knickerbocker Special Cocktail,Rum - Daiquiris,855,3,Fresh lemon juice,1 oz
3105,Knickerbocker Special Cocktail,Rum - Daiquiris,855,4,Orange juice,1 oz
3106,Knickerbocker Special Cocktail,Rum - Daiquiris,855,5,Raspberry Syrup,1 oz
3107,Hair Raiser Cocktail,Cocktail Classics,856,1,Old Mr. Boston 100 proof Vodka,1 1/2 oz
3108,Hair Raiser Cocktail,Cocktail Classics,856,2,Old Mr. Boston Rock and Rye,1/2 oz
3109,Hair Raiser Cocktail,Cocktail Classics,856,3,Lemon Juice,1 oz
3110,Green Opal Cocktail,Cocktail Classics,857,1,Old Mr. Boston Dry Gin,1/2 oz
3111,Green Opal Cocktail,Cocktail Classics,857,2,Old Mr. Boston Anisette,1/2 oz
3112,Green Opal Cocktail,Cocktail Classics,857,3,Absinthe Substitute,1 oz
3113,Jamaican Ginger,Rum - Daiquiris,858,1,Light Rum,1 1/2 oz
3114,Jamaican Ginger,Rum - Daiquiris,858,2,Dark rum,1 oz
3115,Jamaican Ginger,Rum - Daiquiris,858,3,Falernum,1/2 oz
3116,Jamaican Ginger,Rum - Daiquiris,858,4,Fresh Lime Juice,1/2 oz
3117,Jamaican Ginger,Rum - Daiquiris,858,5,Angostura Bitters,4 oz
3118,Green Dragon Cocktail,Cocktail Classics,859,1,Juice of a Lemon,1/2 oz
3119,Green Dragon Cocktail,Cocktail Classics,859,2,Old Mr. Boston Kummel,1/2 oz
3120,Green Dragon Cocktail,Cocktail Classics,859,3,Old Mr. Boston Green Creme de Menthe,1/2 oz
3121,Green Dragon Cocktail,Cocktail Classics,859,4,Old Mr. Boston Dry Gin,1 1/2 oz
3122,Green Dragon Cocktail,Cocktail Classics,859,5,Orange Bitters,4 oz
3123,Grasshopper Cocktail,Cocktail Classics,860,1,Old Mr. Boston Green Creme de Menthe,3/4 oz
3124,Grasshopper Cocktail,Cocktail Classics,860,2,Old Mr. Boston White Creme de Cacao,3/4 oz
3125,Grasshopper Cocktail,Cocktail Classics,860,3,Light Sweet Cream,3/4 oz
3126,Jamaican Crawler,Rum - Daiquiris,861,1,Light Rum,1 oz
3127,Jamaican Crawler,Rum - Daiquiris,861,2,Melon liqueur,1 oz
3128,Jamaican Crawler,Rum - Daiquiris,861,3,Pineapple Juice,3 oz
3129,Jamaican Crawler,Rum - Daiquiris,861,4,Grenadine,1 oz
3130,Golden Slipper Cocktail,Cocktail Classics,862,1,Yellow Chartreuse,3/4 oz
3131,Golden Slipper Cocktail,Cocktail Classics,862,2,Old Mr. Boston Apricot Flavored Brandy,2 oz
3132,Jade,Rum - Daiquiris,863,1,Light Rum,1 1/2 oz
3133,Jade,Rum - Daiquiris,863,2,Fresh Lime Juice,1/2 oz
3134,Jade,Rum - Daiquiris,863,3,Green creme de menthe,1/2 oz
3135,Jade,Rum - Daiquiris,863,4,Triple Sec,1/2 oz
3136,Jade,Rum - Daiquiris,863,5,Simple Syrup Scant,1/2 oz
3137,Jacqueline,Rum - Daiquiris,864,1,Dark rum,2 oz
3138,Jacqueline,Rum - Daiquiris,864,2,Triple Sec,1 oz
3139,Jacqueline,Rum - Daiquiris,864,3,Fresh Lime Juice,1 oz
3140,Jacqueline,Rum - Daiquiris,864,4,Simple Syrup,1 oz
3141,Jack Sparrow Flip,Rum - Daiquiris,865,1,Dark rum,2 oz
3142,Jack Sparrow Flip,Rum - Daiquiris,865,2,Madeira,3/4 oz
3143,Jack Sparrow Flip,Rum - Daiquiris,865,3,Simple Syrup,3/4 oz
3144,Jack Sparrow Flip,Rum - Daiquiris,865,4,Egg,1 oz
3145,Jack Sparrow Flip,Rum - Daiquiris,865,5,Angostura Bitters,2 oz
3146,Irresistible,Rum - Daiquiris,866,1,Light Rum,1 1/2 oz
3147,Irresistible,Rum - Daiquiris,866,2,Sweet Vermouth,1/2 oz
3148,Irresistible,Rum - Daiquiris,866,3,Benedictine,1/4 oz
3149,Irresistible,Rum - Daiquiris,866,4,Fresh lemon juice,1/4 oz
3150,Carroll Cocktail,Brandy,867,1,Brandy,1 1/2 oz
3151,Carroll Cocktail,Brandy,867,2,Sweet Vermouth,3/4 oz
3152,Hush and Wonder,Rum - Daiquiris,868,1,Creme de violette,1 oz
3153,Hush and Wonder,Rum - Daiquiris,868,2,Light Rum,2 oz
3154,Hush and Wonder,Rum - Daiquiris,868,3,Fresh Lime Juice,3/4 oz
3155,Hush and Wonder,Rum - Daiquiris,868,4,Simple Syrup,3/4 oz
3156,Hush and Wonder,Rum - Daiquiris,868,5,Grapefruit bitters,3 oz
3157,Hurricane Leah,Rum - Daiquiris,869,1,"each Light Rum, Gin, Vodka, Blanco tequila, Blue curacao",1/4 oz
3158,Hurricane Leah,Rum - Daiquiris,869,2,cherry-flavored brandy,1 oz
3159,Hurricane Leah,Rum - Daiquiris,869,3,Simple Syrup,1 1/2 oz
3160,Hurricane Leah,Rum - Daiquiris,869,4,Fresh lemon juice,1 1/2 oz
3161,Hurricane Leah,Rum - Daiquiris,869,5,Fresh orange juice,3 oz
3162,Gimlet Cocktail,Cocktail Classics,870,1,Rose's Lime Juice,1 oz
3163,Gimlet Cocktail,Cocktail Classics,870,2,Powdered Sugar,1 oz
3164,Gimlet Cocktail,Cocktail Classics,870,3,Old Mr. Boston Dry Gin,1 1/2 oz
3165,Hurricane,Rum - Daiquiris,871,1,"each Dark rum, light rum",1 1/2 oz
3166,Hurricane,Rum - Daiquiris,871,2,Passion Fruit Syrup,1 oz
3167,Hurricane,Rum - Daiquiris,871,3,Lime Juice,1 oz
3168,Hurricane,Rum - Daiquiris,871,4,Orange juice,3/4 oz
3169,Hurricane,Rum - Daiquiris,871,5,"each Simple Syrup, grenadine",1/2 oz
3170,Hop Toad,Rum - Daiquiris,872,1,Light Rum,3/4 oz
3171,Hop Toad,Rum - Daiquiris,872,2,Apricot-Flavored Brandy,3/4 oz
3172,Hop Toad,Rum - Daiquiris,872,3,Fresh Lime Juice,1/2 oz
3173,The Holy Roller,Rum - Daiquiris,873,1,Cachaca,1 1/2 oz
3174,The Holy Roller,Rum - Daiquiris,873,2,Fresh Lime Juice,3/4 oz
3175,The Holy Roller,Rum - Daiquiris,873,3,Honey Syrup,1/2 oz
3176,The Holy Roller,Rum - Daiquiris,873,5,Angostura Bitters,2 oz
3177,The Holy Roller,Rum - Daiquiris,873,6,"Champagne or sparkling wine, mint sprig",1/2 oz
3178,Hemingway's Nog,Rum - Daiquiris,874,1,Dark rum,1 1/2 oz
3179,Hemingway's Nog,Rum - Daiquiris,874,2,Vanilla liqueur,3/4 oz
3180,Hemingway's Nog,Rum - Daiquiris,874,3,Simple Syrup,1/4 oz
3181,Hemingway's Nog,Rum - Daiquiris,874,4,Creme fraiche,1 oz
3182,Hemingway's Nog,Rum - Daiquiris,874,5,"tiki bitters, such as Bittermen's Elemakule",3 oz
3183,Flying Scotchman Cocktail,Cocktail Classics,875,1,Sweet Vermouth,1 oz
3184,Flying Scotchman Cocktail,Cocktail Classics,875,2,Desmond & Duff Scotch Whisky,1 oz
3185,Flying Scotchman Cocktail,Cocktail Classics,875,3,Bitters,1 oz
3186,Flying Scotchman Cocktail,Cocktail Classics,875,4,Sugar Syrup,1/4 oz
3187,Flying Grasshopper Cocktail,Cocktail Classics,876,1,Old Mr. Boston Green Creme de Menthe,3/4 oz
3188,Flying Grasshopper Cocktail,Cocktail Classics,876,2,Old Mr. Boston White Creme de Cacao,3/4 oz
3189,Flying Grasshopper Cocktail,Cocktail Classics,876,3,Old Mr. Boston Vodka,3/4 oz
3190,Havana Cocktail,Rum - Daiquiris,877,1,Light Rum,3/4 oz
3191,Havana Cocktail,Rum - Daiquiris,877,2,Pineapple Juice,1 1/2 oz
3192,Havana Cocktail,Rum - Daiquiris,877,3,Fresh lemon juice,1/4 oz
3193,Harvest Nectar,Rum - Daiquiris,878,1,Light Rum,1 1/2 oz
3194,Harvest Nectar,Rum - Daiquiris,878,2,Pineapple Juice,1 oz
3195,Harvest Nectar,Rum - Daiquiris,878,3,Cranberry Juice,1 oz
3196,Harvest Nectar,Rum - Daiquiris,878,4,Orange juice,1 oz
3197,Harvest Nectar,Rum - Daiquiris,878,5,Lemon-lime soda,1 oz
3198,Fancy Brandy Cocktail,Cocktail Classics,879,1,Old Mr. Boston Five Star Brandy,2 oz
3199,Fancy Brandy Cocktail,Cocktail Classics,879,2,Bitters,1 oz
3200,Fancy Brandy Cocktail,Cocktail Classics,879,3,Old Mr. Boston Triple Sec,1/4 oz
3201,Fancy Brandy Cocktail,Cocktail Classics,879,4,Powdered Sugar,1/4 oz
3202,Fallen Angel Cocktail,Cocktail Classics,880,1,Juice of a Lime,1 oz
3203,Fallen Angel Cocktail,Cocktail Classics,880,2,Old Mr. Boston Dry Gin,1 1/2 oz
3204,Fallen Angel Cocktail,Cocktail Classics,880,3,Bitters,1 oz
3205,Fallen Angel Cocktail,Cocktail Classics,880,4,Old Mr. Boston White Creme de Menthe,1/2 oz
3206,The Poncho,Tequila,881,1,Reposado tequila,2 oz
3207,The Poncho,Tequila,881,2,Dry Vermouth,1/2 oz
3208,The Poncho,Tequila,881,3,Maraschino liqueur,1/2 oz
3209,The Poncho,Tequila,881,4,Peychaud's Bitters,2 oz
3210,Hai Karate,Rum - Daiquiris,882,1,Dark rum,2 oz
3211,Hai Karate,Rum - Daiquiris,882,2,Fresh Lime Juice,1 oz
3212,Hai Karate,Rum - Daiquiris,882,3,Pineapple Juice,1 oz
3213,Hai Karate,Rum - Daiquiris,882,4,Orange juice,1 oz
3214,Hai Karate,Rum - Daiquiris,882,5,Maple Syrup,1 oz
3215,Hai Karate,Rum - Daiquiris,882,6,Angostura Bitters,1 oz
3216,Cara Sposa,Brandy,883,1,Coffee-flavored brandy,1 oz
3217,Cara Sposa,Brandy,883,2,Triple Sec,3/4 oz
3218,Cara Sposa,Brandy,883,3,half-and-half,1/2 oz
3219,Traditional Martini (Dry),Cocktail Classics,884,1,Gin,1 oz
3220,Traditional Martini (Dry),Cocktail Classics,884,2,Dry Vermouth,1 oz
3221,Traditional Martini (Dry),Cocktail Classics,884,3,Orange Bitters,1 oz
3222,Pina Agave,Tequila,885,1,Cucumber,2 oz
3223,Pina Agave,Tequila,885,2,Blanco tequila,1 1/2 oz
3224,Pina Agave,Tequila,885,3,Pineapple Juice,1 oz
3225,Pina Agave,Tequila,885,4,Fresh lemon juice,3/4 oz
3226,Pina Agave,Tequila,885,5,Agave nectar,1/2 oz
3227,Grande Guignol,Rum - Daiquiris,886,1,Dark rum,1 1/2 oz
3228,Grande Guignol,Rum - Daiquiris,886,2,Yellow Chartreuse,3/4 oz
3229,Grande Guignol,Rum - Daiquiris,886,3,Cherry Heering,3/4 oz
3230,Grande Guignol,Rum - Daiquiris,886,4,Fresh Lime Juice,3/4 oz
3231,Pancho Villa,Tequila,887,1,Anejo tequila,1 oz
3232,Pancho Villa,Tequila,887,2,Aperol,3/4 oz
3233,Pancho Villa,Tequila,887,3,Sweet Vermouth,3/4 oz
3234,Pancho Villa,Tequila,887,4,Peach bitters,1 oz
3235,Paloma (Natural),Tequila,888,1,Blanco tequila,2 oz
3236,Paloma (Natural),Tequila,888,2,Fresh white or ruby red grapefruit juice,2 oz
3237,Golden Friendship,Rum - Daiquiris,889,1,Light Rum,1 oz
3238,Golden Friendship,Rum - Daiquiris,889,2,Sweet Vermouth,1 oz
3239,Golden Friendship,Rum - Daiquiris,889,3,Amaretto,1 oz
3240,Paloma,Tequila,890,1,Blanco tequila,2 oz
3241,Pacific Sunshine,Tequila,891,1,"Lemon wheel, coarse salt",For glass
3242,Pacific Sunshine,Tequila,891,2,Blanco tequila,1 1/2 oz
3243,Pacific Sunshine,Tequila,891,3,Blue curacao,1 1/2 oz
3244,Pacific Sunshine,Tequila,891,4,Simple Syrup,3/4 oz
3245,Pacific Sunshine,Tequila,891,5,Fresh lemon juice,3/4 oz
3246,Pacific Sunshine,Tequila,891,6,Angostura Bitters,1 oz
3247,Golden Eclipse,Rum - Daiquiris,892,1,Dark rum,1 1/2 oz
3248,Golden Eclipse,Rum - Daiquiris,892,2,Amaro,1/4 oz
3249,Golden Eclipse,Rum - Daiquiris,892,3,Fresh lemon juice,1/2 oz
3250,Golden Eclipse,Rum - Daiquiris,892,4,Orange Bitters,1 oz
3251,Golden Eclipse,Rum - Daiquiris,892,5,Sparkling apple cider,3 oz
3252,Diplomat Cocktail,Cocktail Classics,893,1,Dry Vermouth,1 1/2 oz
3253,Diplomat Cocktail,Cocktail Classics,893,2,Sweet Vermouth,1/2 oz
3254,Diplomat Cocktail,Cocktail Classics,893,3,Bitters,2 oz
3255,Diplomat Cocktail,Cocktail Classics,893,4,Maraschino,1/2 oz
3256,Oldest Temptation,Tequila,894,1,Anejo tequila,2 oz
3257,Oldest Temptation,Tequila,894,2,Apple juice,1 oz
3258,Oldest Temptation,Tequila,894,3,Fresh lemon juice,1/2 oz
3259,Oldest Temptation,Tequila,894,4,Triple Sec,1/2 oz
3260,Oldest Temptation,Tequila,894,5,Simple Syrup,1/4 oz
3261,Oldest Temptation,Tequila,894,6,"Angostura Bitters, flamed lemon twist",1 oz
3262,Ginger Grapefruit Rickey,Rum - Daiquiris,895,1,Light Rum,2 oz
3263,Ginger Grapefruit Rickey,Rum - Daiquiris,895,2,Fresh grapefruit juice,2 oz
3264,Ginger Grapefruit Rickey,Rum - Daiquiris,895,3,Ginger liqueur,1 oz
3265,Ginger Grapefruit Rickey,Rum - Daiquiris,895,4,Fresh Lime Juice,1/2 oz
3266,Calvados Cocktail,Brandy,896,1,Calvados,1 1/2 oz
3267,Calvados Cocktail,Brandy,896,2,Orange juice,1 1/2 oz
3268,Calvados Cocktail,Brandy,896,3,Triple Sec,3/4 oz
3269,Calvados Cocktail,Brandy,896,4,Orange Bitters,1 oz
3270,Daiquiri Cocktail,Cocktail Classics,897,1,Juice of a Lime,1 oz
3271,Daiquiri Cocktail,Cocktail Classics,897,2,Powdered Sugar,1 oz
3272,Daiquiri Cocktail,Cocktail Classics,897,3,Old Mr. Boston Rum,1 1/2 oz
3273,The Oaxaca Old-Fashioned,Tequila,898,1,Reposado tequila,1 1/2 oz
3274,The Oaxaca Old-Fashioned,Tequila,898,2,Mezcal,1/2 oz
3275,The Oaxaca Old-Fashioned,Tequila,898,3,Agave nectar,1/4 oz
3276,The Oaxaca Old-Fashioned,Tequila,898,4,Angostura Bitters,2 oz
3277,Cuban Special Cocktail,Cocktail Classics,899,1,Pineapple Juice,1 oz
3278,Cuban Special Cocktail,Cocktail Classics,899,2,Juice of a Lime,1/2 oz
3279,Cuban Special Cocktail,Cocktail Classics,899,3,Old Mr. Boston Rum,1 oz
3280,Cuban Special Cocktail,Cocktail Classics,899,4,Old Mr. Boston Triple Sec,1/2 oz
3281,Gaugin,Rum - Daiquiris,900,1,Light Rum,2 oz
3282,Gaugin,Rum - Daiquiris,900,2,Fresh lemon juice,1/2 oz
3283,Gaugin,Rum - Daiquiris,900,3,Fresh Lime Juice,1/2 oz
3284,Gaugin,Rum - Daiquiris,900,4,Passion Fruit Syrup,1/2 oz
3285,The Nomad South,Tequila,901,1,Blanco tequila,2 oz
3286,The Nomad South,Tequila,901,2,Orange juice,1 oz
3287,The Nomad South,Tequila,901,3,Blood orange juice,1/2 oz
3288,The Nomad South,Tequila,901,4,Agave nectar,1/2 oz
3289,The Nomad South,Tequila,901,5,Fresh Lime Juice,1/2 oz
3290,The Nomad South,Tequila,901,6,Whiskey barrel bitters,1 oz
3291,Creole Lady Cocktail,Cocktail Classics,902,1,Old Kentucky Tavern Bourbon Whiskey,1 1/2 oz
3292,Creole Lady Cocktail,Cocktail Classics,902,2,Madeira,1 1/2 oz
3293,Creole Lady Cocktail,Cocktail Classics,902,3,Grenadine,1 oz
3294,No. 8,Tequila,903,1,Reposado tequila,2 oz
3295,No. 8,Tequila,903,2,Palo cortado or oloroso sherry,3/4 oz
3296,No. 8,Tequila,903,3,Honey liqueur,1/2 oz
3297,No. 8,Tequila,903,4,Orange Bitters,2 oz
3298,Fog Cutter,Rum - Daiquiris,904,1,Light Rum,1 1/2 oz
3299,Fog Cutter,Rum - Daiquiris,904,2,Brandy,1/2 oz
3300,Fog Cutter,Rum - Daiquiris,904,3,Gin,1/2 oz
3301,Fog Cutter,Rum - Daiquiris,904,4,Fresh lemon juice,1 1/2 oz
3302,Fog Cutter,Rum - Daiquiris,904,5,each Orange juice and sweet sherry,1 oz
3303,Fog Cutter,Rum - Daiquiris,904,6,Almond or orgeat syrup,1 1/2 oz
3304,Mexicola,Tequila,905,1,Blanco tequila,2 oz
3305,Mexicola,Tequila,905,2,Fresh Lime Juice,1/2 oz
3306,Floridita No. 3,Rum - Daiquiris,906,1,Light Rum,2 oz
3307,Floridita No. 3,Rum - Daiquiris,906,2,Fresh Lime Juice,3/4 oz
3308,Floridita No. 3,Rum - Daiquiris,906,3,Grapefruit Juice,1/2 oz
3309,Floridita No. 3,Rum - Daiquiris,906,4,Maraschino liqueur,1/2 oz
3310,Floridita No. 3,Rum - Daiquiris,906,5,Simple Syrup,1/2 oz
3311,Mexican Monk,Tequila,907,1,Reposado tequila,2 oz
3312,Mexican Monk,Tequila,907,2,Dry Sherry,1/2 oz
3313,Mexican Monk,Tequila,907,3,Coffee liqueur,1/4 oz
3314,Mexican Monk,Tequila,907,4,Benedictine,1/4 oz
3315,Floridita No. 1,Rum - Daiquiris,908,1,Light Rum,1 1/2 oz
3316,Floridita No. 1,Rum - Daiquiris,908,2,Fresh Lime Juice,1/2 oz
3317,Floridita No. 1,Rum - Daiquiris,908,3,Sweet Vermouth,1/2 oz
3318,Floridita No. 1,Rum - Daiquiris,908,4,White creme de cacao,1 oz
3319,Floridita No. 1,Rum - Daiquiris,908,5,Grenadine,1 oz
3320,Mexican Madras,Tequila,909,1,Blanco tequila,1 1/2 oz
3321,Mexican Madras,Tequila,909,2,Cranberry Juice,2 oz
3322,Mexican Madras,Tequila,909,3,Orange juice,1 oz
3323,Mexican Madras,Tequila,909,4,Fresh Lime Juice,1/4 oz
3324,Cadiz,Brandy,910,1,Blackberry-flavored brandy,1/4 oz
3325,Cadiz,Brandy,910,2,Dry Sherry,1/4 oz
3326,Cadiz,Brandy,910,3,Triple Sec,1/2 oz
3327,Cadiz,Brandy,910,4,half-and-half,1/2 oz
3328,Chocolate Soldier Cocktail,Cocktail Classics,911,1,Juice of a Lime,1/2 oz
3329,Chocolate Soldier Cocktail,Cocktail Classics,911,2,Dubonnet,3/4 oz
3330,Chocolate Soldier Cocktail,Cocktail Classics,911,3,Old Mr. Boston Dry Gin,1 1/2 oz
3331,Fireman's Sour,Rum - Daiquiris,912,1,Light Rum,2 oz
3332,Fireman's Sour,Rum - Daiquiris,912,2,Fresh Lime Juice,2 oz
3333,Fireman's Sour,Rum - Daiquiris,912,3,Simple Syrup,1/4 oz
3334,Fireman's Sour,Rum - Daiquiris,912,4,Grenadine,1/4 oz
3335,Fat Like Buddha,Rum - Daiquiris,913,1,Dark rum,2 oz
3336,Fat Like Buddha,Rum - Daiquiris,913,2,Dubonnet Rouge,3/4 oz
3337,Fat Like Buddha,Rum - Daiquiris,913,3,Benedictine,1/4 oz
3338,Fat Like Buddha,Rum - Daiquiris,913,4,Triple Sec,1/4 oz
3339,Cherry Blossom Cocktail,Cocktail Classics,914,1,Old Mr. Boston Five Star Brandy,1 1/2 oz
3340,Cherry Blossom Cocktail,Cocktail Classics,914,2,Old Mr. Boston Wild Cherry Flavored Brandy,1/2 oz
3341,Cherry Blossom Cocktail,Cocktail Classics,914,3,Old Mr. Boston Triple Sec,1 1/2 oz
3342,Cherry Blossom Cocktail,Cocktail Classics,914,4,Grenadine,1 1/2 oz
3343,Cherry Blossom Cocktail,Cocktail Classics,914,5,Lemon Juice,2 oz
3344,Fair-and-Warmer Cocktail,Rum - Daiquiris,915,1,Light Rum,1 1/2 oz
3345,Fair-and-Warmer Cocktail,Rum - Daiquiris,915,2,Sweet Vermouth,3/4 oz
3346,Fair-and-Warmer Cocktail,Rum - Daiquiris,915,3,Triple Sec,1/2 oz
3347,Chelsea Sidecar Cocktail,Cocktail Classics,916,1,Juice of a Lemon,1/4 oz
3348,Chelsea Sidecar Cocktail,Cocktail Classics,916,2,Old Mr. Boston Triple Sec,3/4 oz
3349,Chelsea Sidecar Cocktail,Cocktail Classics,916,3,Old Mr. Boston Dry Gin,3/4 oz
3350,Mexican Firing Squad,Tequila,917,1,Blanco tequila,2 oz
3351,Mexican Firing Squad,Tequila,917,2,Simple Syrup,1 oz
3352,Mexican Firing Squad,Tequila,917,3,Fresh Lime Juice,3/4 oz
3353,Mexican Firing Squad,Tequila,917,4,pomegranate molasses (available at Middle Eastern grocers),1 oz
3354,Mexican Firing Squad,Tequila,917,5,Angostura Bitters,2 oz
3355,Mexicana,Tequila,918,1,Blanco tequila,1/2 oz
3356,Mexicana,Tequila,918,2,Fresh lemon juice,1 oz
3357,Mexicana,Tequila,918,3,Pineapple Juice,1/2 oz
3358,Mexicana,Tequila,918,4,Grenadine,1 oz
3359,El Presidente Cocktail No. 2,Rum - Daiquiris,919,1,Light Rum,1 1/2 oz
3360,El Presidente Cocktail No. 2,Rum - Daiquiris,919,2,Dry Vermouth,3/4 oz
3361,El Presidente Cocktail No. 2,Rum - Daiquiris,919,3,Angostura Bitters,1 oz
3362,Margarita Tequila,Shooters,920,2,Blanco tequila,1 1/2 oz
3363,Margarita Tequila,Shooters,920,3,Cointreau triple sec,3/4 oz
3364,Margarita Tequila,Shooters,920,4,Fresh Lime Juice,3/4 oz
3365,Lillypad,Tequila,921,1,Blanco tequila,1 1/2 oz
3366,Lillypad,Tequila,921,2,each Lillet Blanc and Lillet Rouge,1/2 oz
3367,Lillypad,Tequila,921,3,Apple juice,1 1/2 oz
3368,Lillypad,Tequila,921,4,Fresh Lime Juice,3/4 oz
3369,Lillypad,Tequila,921,5,Agave nectar,1/4 oz
3370,X. Y. Z. Cocktail,Cocktail Classics,922,1,Lemon Juice,1 oz
3371,X. Y. Z. Cocktail,Cocktail Classics,922,2,Old Mr. Boston Triple Sec,1/2 oz
3372,X. Y. Z. Cocktail,Cocktail Classics,922,3,Old Mr. Boston Rum,1 oz
3373,La Ultima Palabra,Tequila,923,1,Blanco tequila,3/4 oz
3374,La Ultima Palabra,Tequila,923,2,Fresh grapefruit juice,3/4 oz
3375,La Ultima Palabra,Tequila,923,3,Fresh Lime Juice,3/4 oz
3376,La Ultima Palabra,Tequila,923,4,Yellow Chartreuse,3/4 oz
3377,La Ultima Palabra,Tequila,923,5,Maraschino liqueur,3/4 oz
3378,La Perla,Tequila,924,1,Reposado tequila,1 1/2 oz
3379,La Perla,Tequila,924,2,Manzanilla sherry,1 1/2 oz
3380,La Perla,Tequila,924,3,Pear liqueur,3/4 oz
3381,Bull's Milk,Brandy,925,1,Brandy,1 1/2 oz
3382,Bull's Milk,Brandy,925,2,Light Rum,1 oz
3383,Bull's Milk,Brandy,925,3,Simple Syrup,1/4 oz
3384,Bull's Milk,Brandy,925,4,Milk,3 oz
3385,La Bomba,Tequila,926,2,Gold tequila,1 1/4 oz
3386,La Bomba,Tequila,926,3,Triple Sec,3/4 oz
3387,La Bomba,Tequila,926,4,Pineapple Juice,1 1/2 oz
3388,La Bomba,Tequila,926,5,Orange juice,1 1/2 oz
3389,La Bomba,Tequila,926,6,"Grenadine, lime wheel",2 oz
3390,Jinx Cocktail,Tequila,927,1,Blanco tequila,1 oz
3391,Jinx Cocktail,Tequila,927,2,Blood orange liqueur,3/4 oz
3392,Jinx Cocktail,Tequila,927,3,Becherovka (Czech digestif),3/4 oz
3393,Jinx Cocktail,Tequila,927,4,Fresh grapefruit juice,1 oz
3394,The Interesting Cocktail,Tequila,928,1,Blanco tequila,2 oz
3395,The Interesting Cocktail,Tequila,928,2,Aperol,1/2 oz
3396,The Interesting Cocktail,Tequila,928,3,Dark creme de cacao,1/2 oz
3397,The Interesting Cocktail,Tequila,928,4,Fresh lemon juice,3/4 oz
3398,The Interesting Cocktail,Tequila,928,5,Grapefruit twist,1 oz
3399,Hot Pants,Tequila,929,2,Blanco tequila,1 1/2 oz
3400,Hot Pants,Tequila,929,3,Peppermint schnapps,1/2 oz
3401,Hot Pants,Tequila,929,4,Grapefruit Juice,1/2 oz
3402,Hot Pants,Tequila,929,5,Simple Syrup,2 oz
3403,High Plains Drifter No. 1,Tequila,930,1,Campari,1 oz
3404,High Plains Drifter No. 1,Tequila,930,2,Blanco tequila,2 oz
3405,High Plains Drifter No. 1,Tequila,930,3,Fresh Lime Juice,3/4 oz
3406,High Plains Drifter No. 1,Tequila,930,4,Honey Syrup,3/4 oz
3407,High Plains Drifter No. 1,Tequila,930,5,Angostura Bitters,1 oz
3408,Hairy Sunrise,Tequila,931,1,Blanco tequila,3/4 oz
3409,Hairy Sunrise,Tequila,931,2,Vodka,3/4 oz
3410,Hairy Sunrise,Tequila,931,3,Triple Sec,1/2 oz
3411,Hairy Sunrise,Tequila,931,4,Orange juice,3 oz
3412,Hairy Sunrise,Tequila,931,5,Fresh grenadine,1 oz
3413,Guadalajara,Tequila,932,1,Blanco tequila,2 oz
3414,Guadalajara,Tequila,932,2,Dry Vermouth,1 oz
3415,Guadalajara,Tequila,932,3,Benedictine,1/2 oz
3416,Frostbite,Tequila,933,1,Blanco tequila,1 oz
3417,Frostbite,Tequila,933,2,White creme de cacao,3/4 oz
3418,Frostbite,Tequila,933,3,Heavy cream,3/4 oz
3419,Flower Power,Tequila,934,1,Blanco tequila,2 oz
3420,Flower Power,Tequila,934,2,Grapefruit Juice,1 oz
3421,Flower Power,Tequila,934,3,Agave nectar,1/2 oz
3422,Flower Power,Tequila,934,4,Egg White,1 oz
3423,Flower Power,Tequila,934,5,Orange blossom water,3 oz
3424,Flower Power,Tequila,934,6,Peychaud's Bitters,2 oz
